root_cause,place_id,name,cities,surfaces_chips,fixed_by
pagination_invisibility,ChIJ8Tzrg9xPw4gRVhPNsFjskeA,South Pavilion- Myakka River State Park,Lakewood Ranch; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJyYT53lpDw4gRJHKYYbT-_-8,Southbay Yacht & Racquet Club,Lakewood Ranch; Longboat Key; Sarasota,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJMRTNjIQUw4gRir8zytEqJt0,St Mary Star of the Sea Church,Lakewood Ranch; Parrish,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJue_k3Z5bw4gRkFn2SWQmNT4,Starbucks Coffee Company,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJm90-Px0Xw4gRtgXaGeSk7jM,Stone Bowl Pan Asian,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJnY1oMu4_w4gROxe2_Vr4tOs,Sunnfood,Lakewood Ranch; Parrish; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJpeldELMdw4gRprQyJEpy51M,Sunshine Skyway Bridge,Lakewood Ranch; Sarasota,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJuw_kXyUXw4gRR5w7b5Qbjk8,Sushi Ramen Bradenton,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJb9GcHxQXw4gRB5Az1Wqmm_Y,Sweet Krunch - Bradenton,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJY9mVaAAXw4gRTW44x_SqF5Q,Sweetberries Frozen Custard & Eatery,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJtdOV03ERw4gRGXAX7OPPQ1M,Swordfish Grill,Lakewood Ranch; Parrish; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJD8U6XQQjw4gRZmvp2VuzQK4,T&T Hibachi and Sushi Food Truck,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJm4MnPrRRw4gRksmQOjph3J8,T. Mabry Carlton Jr. Memorial Reserve,Lakewood Ranch; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJgbKHHdIXw4gRfWNUykeZ83g,Tacos Juan,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJGZ97u5UXw4gRU49ww7dFeM4,Tampa Bay Captain | Fishing Guide,Lakewood Ranch; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJgxwamZQXw4gRYdiDEgWbNPU,Taqueria Dominguez,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJC5CtRYMXw4gROvl9UiTlhbg,Taste of Cuba,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJD9f3TPMXw4gRVHygiZN11A0,Tenth Street Coffee,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJJRwjkaUZw4gRa-t6H7I7TDA,Terra Ceia Aquatic Preserve,Lakewood Ranch; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJGQT7Bp4Yw4gRv26PmH9g-Bk,Terra Ceia Preserve State Park,Lakewood Ranch; Longboat Key; Sarasota,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJA_jKggsRw4gRUdW-yx9ScME,The BakeHaus & Mermaid Pies and Sandwiches,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJNTCHeFRbw4gRTUqtjPnIBNQ,The Breakfast Cottage,Lakewood Ranch; Longboat Key; Sarasota,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJrepzQwAXw4gR7OlKJ-HLIuE,The Brown Bag,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJNeAS4R0Xw4gRh3zi8cd6hoA,The Chop Shop,Lakewood Ranch; Sarasota; Siesta Key,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ9X5eZGMXw4gROgWnXF5qFAo,The Cut Golf & Grill,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJh4stzQ8Xw4gRn6tMomjUjzQ,The Daily Brew Station,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJUef37wA5w4gRxP4BpgrjrW0,The Fish Hole Miniature Golf,Lakewood Ranch; Parrish; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJfzpM43oRw4gR6ifHWRbjp9E,The Fox Mercantile,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ866o5QEXw4gRVmsKFQAWAvY,The Habitat House Concerts,Lakewood Ranch; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJQxWjmoAXw4gRLvvl29AEsB4,The Lazy Ballerina Bistro,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJlSSAp6oRw4gRuFFP2IN1uMg,The Porch Restaurant Anna Maria,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJzQ-EHgA9w4gRK9JR2xuy-yM,The Social,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJVfqE7v8jw4gR2ZHKyE3uM3I,The Surf Signature RV Resort by Zeman,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJs2GMXTcjw4gR_NfYgj4EO6I,The Tides Signature RV Resort by Zeman,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJJyJpbg8Xw4gRxs18di97ZwM,The Toasted Yolk Cafe,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJDQyXuTcQw4gRqVCZdWVocEQ,The Ugly Grouper,Lakewood Ranch; Parrish; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJNcec3skXw4gRpt4n1iuGbKk,The Village Patio,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ6fLbnXYRw4gRoW_2igruY88,Tide Tables Restaurant and Marina,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJL2sVhVNFw4gRhMVABTB-nPs,Timberline Glamping Sarasota,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJD1IkvSoWw4gR8LZ0G8-ejxQ,Tropical Smoothie Cafe,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJy7Uq6tYXw4gR4XpNhxzCleA,Turner’s Donuts,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJwwdfZrQXw4gRKMQ41tOZ-eU,Turning Tides with Dr. Hutch,Lakewood Ranch; Parrish; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJVf156NEXw4gReHNCLW9VBF4,Twin Dolphin Marina,Lakewood Ranch; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJfzg4qh0Qw4gRNeGHoZstMg8,Two Scoops,Lakewood Ranch; Parrish; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ41g3Dm4Rw4gR2RuNADoKgnA,Tyler's Homemade Ice Cream,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJx-9K4hhQw4gRGlGNe2-FJPY,Venetian River Club,Lakewood Ranch; Sarasota; Siesta Key,food:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJb8I9jztQw4gRKSwwGTCPxhs,Venice Myakka River Park,Lakewood Ranch; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJwWn7XiwXw4gRFMElLt5wcCM,Ventura's Italian Kitchen on Cortez,Lakewood Ranch; Parrish; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJTeFU0i4lw4gRXpuXOtRrND4,"WalPow Cuisine, llc",Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJB_B89VNbw4gRCChZFDlig0U,Waterfrontoo,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJnc3y910iw4gRMpl1WF7KT3s,Winterset RV Resort,Lakewood Ranch; Longboat Key; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJS_ojtnQVw4gR1Hw5nglpvuI,Wolveshead Pizza & Wings - West Bradenton,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJWYNlhx0Xw4gRCBOmv_71QWQ,enRich Bistro,Lakewood Ranch; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJsTne71Alw4gRtIgWq3kXD94,3Natives,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJIxFRzuDiwogRC1hNJar_B-Q,Allens Aquatic Adventures,Longboat Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ8UrJfl0jw4gRiQDiFPPWabo,American Honey Creamery and Coffee Co.,Longboat Key; Sarasota,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJN3Cny9Y8w4gRolf8PlS1tuU,Anna Maria Oyster Bar Ellenton,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJK-PZyBElw4gR74Z1Z58fLA0,Aqua Tequila,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJNfLLSBklw4gREMLRjzZ7mdE,Bakers Ranch Wedding Venue,Longboat Key; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJWUyEEXojw4gRsFy9QmBgWq4,Buffalo Creek Park,Longboat Key; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJf0L7JtMCw4gRI83YpI1uiMU,Coastal Kayak Charters,Longboat Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJhdITejIjw4gRDjqbf3gPSWQ,Crunch Fitness - Parrish,Longboat Key; Sarasota; Siesta Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJR_n7vIY8w4gRX4L-RN60vvI,D. Americo's Pizzeria,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJYfzA4SUlw4gRnPt72baj7pU,First Watch,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ74SjbjYbw4gRP_4O_RuQeZo,Fort De Soto Boat Ramp *only 1 floating dock operational at ramp*,Longboat Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJZ7mnRVkbw4gRMqzzKDqA39o,Fort De Soto Park Campground,Longboat Key; Parrish,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJH9Womvo8w4gR3b99nAsCHXY,Gecko’s Grill & Pub,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJHaRHOlQlw4gRVVkd3p9kigQ,MassageLuXe Parrish,Longboat Key; Sarasota,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJyWPn9u09w4gRUJLQ-QZdmbU,Migi Sushi Restaurant,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ2wMEgdUCw4gRWcUhdrwmyVg,Pass-a-Grille Beach,Longboat Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJGW_Sw9Ejw4gRSoZ4Jp0lcT0,Pure Barre,Longboat Key; Sarasota,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJD9LRCvw7w4gRo7b8Ih_JRWU,Rice Bowl Asian House,Longboat Key; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJo_IdHf0lw4gRHDbQNKBRE84,Ryan's Coffee House,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ5ZRQwpodw4gRhjUz7wLPbMA,Salt and Mist Sea Tours,Longboat Key; Tampa,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJAQDQiIbiwogR8tLyfxon6k8,Salty Pelican Boat Tours,Longboat Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJQfGy7xY9w4gRNczJwyuwhuQ,Scooter's Coffee,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJa-ZQUSQDw4gRdghHs3QrVJ4,Shattered Glass DIY St. Pete Beach,Longboat Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ5_NkHLUcw4gRndvLQGe_Ox8,Shell Key Preserve,Longboat Key,attractions:all,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJg_2tA8o9w4gRIwpDXRGyMRg,South Philly Cheesesteaks,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJb_b96us9w4gR_1XDKzUdnSY,"The Dough Forge, LLC",Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJu3mmJlU9w4gRX3KqQYNgeuk,Tookies and Treats Bakery Shop,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJUXMXELw9w4gR4TGRAD8NghQ,Vampire Penguin,Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
pagination_invisibility,ChIJ89v5es48w4gR3A1gqsRwFtI,"WOODY’S RIVER ROO PUB, GRILL & TIKI BAR",Longboat Key; Sarasota; Siesta Key,food:all; food:delivery; food:dinner; food:lunch; food:quickbites,#1495 server paging + continuation; #1507 nextOffset and page overlap
